date,location,location_name,value
2021-04-04,33,New Hampshire,398
2021-04-05,33,New Hampshire,279
2021-04-06,33,New Hampshire,396
2021-04-07,33,New Hampshire,414
2021-04-08,33,New Hampshire,506
2021-04-09,33,New Hampshire,537
2021-04-10,33,New Hampshire,468
2021-04-11,33,New Hampshire,408
2021-04-12,33,New Hampshire,375
2021-04-13,33,New Hampshire,376
2021-04-14,33,New Hampshire,378
2021-04-15,33,New Hampshire,542
2021-04-16,33,New Hampshire,385
2021-04-17,33,New Hampshire,369
2021-04-18,33,New Hampshire,307
2021-04-19,33,New Hampshire,197
2021-04-20,33,New Hampshire,270
2021-04-21,33,New Hampshire,342
2021-04-22,33,New Hampshire,516
2021-04-23,33,New Hampshire,320
2021-04-24,33,New Hampshire,311
2021-04-25,33,New Hampshire,279
2021-04-26,33,New Hampshire,0
2021-04-27,33,New Hampshire,382
2021-04-28,33,New Hampshire,202
2021-04-29,33,New Hampshire,271
2021-04-30,33,New Hampshire,210
2021-05-01,33,New Hampshire,277
2021-05-02,33,New Hampshire,214
2021-05-03,33,New Hampshire,129
2021-05-04,33,New Hampshire,208
2021-05-05,33,New Hampshire,167
2021-05-06,33,New Hampshire,253
2021-05-07,33,New Hampshire,203
2021-05-08,33,New Hampshire,164
2021-05-09,33,New Hampshire,123
2021-05-10,33,New Hampshire,177
2021-05-11,33,New Hampshire,132
2021-05-12,33,New Hampshire,160
2021-05-13,33,New Hampshire,211
2021-05-14,33,New Hampshire,126
2021-05-15,33,New Hampshire,133
2021-05-16,33,New Hampshire,113
2021-05-17,33,New Hampshire,98
2021-05-18,33,New Hampshire,130
2021-05-19,33,New Hampshire,74
2021-05-20,33,New Hampshire,113
2021-05-21,33,New Hampshire,77
2021-05-22,33,New Hampshire,76
2021-05-23,33,New Hampshire,59
2021-05-24,33,New Hampshire,46
2021-05-25,33,New Hampshire,79
2021-05-26,33,New Hampshire,42
2021-05-27,33,New Hampshire,143
2021-05-28,33,New Hampshire,37
2021-05-29,33,New Hampshire,49
2021-05-30,33,New Hampshire,27
2021-05-31,33,New Hampshire,0
2021-06-01,33,New Hampshire,41
2021-06-02,33,New Hampshire,24
2021-06-03,33,New Hampshire,49
2021-06-04,33,New Hampshire,37
2021-06-05,33,New Hampshire,0
2021-06-06,33,New Hampshire,0
2021-06-07,33,New Hampshire,64
2021-06-08,33,New Hampshire,3
2021-06-09,33,New Hampshire,52
2021-06-10,33,New Hampshire,44
2021-06-11,33,New Hampshire,28
2021-06-12,33,New Hampshire,0
2021-06-13,33,New Hampshire,0
2021-06-14,33,New Hampshire,75
2021-06-15,33,New Hampshire,35
2021-06-16,33,New Hampshire,18
2021-06-17,33,New Hampshire,29
2021-06-18,33,New Hampshire,29
2021-06-19,33,New Hampshire,0
2021-06-20,33,New Hampshire,0
2021-06-21,33,New Hampshire,75
2021-06-22,33,New Hampshire,19
2021-06-23,33,New Hampshire,18
2021-06-24,33,New Hampshire,26
2021-06-25,33,New Hampshire,11
2021-06-26,33,New Hampshire,0
2021-06-27,33,New Hampshire,0
2021-06-28,33,New Hampshire,52
2021-06-29,33,New Hampshire,26
2021-06-30,33,New Hampshire,23
2021-07-01,33,New Hampshire,23
2021-07-02,33,New Hampshire,28
2021-07-03,33,New Hampshire,0
2021-07-04,33,New Hampshire,0
2021-07-05,33,New Hampshire,0
2021-07-06,33,New Hampshire,71
2021-07-07,33,New Hampshire,26
2021-07-08,33,New Hampshire,33
2021-07-09,33,New Hampshire,23
2021-07-10,33,New Hampshire,0
2021-07-11,33,New Hampshire,0
2021-07-12,33,New Hampshire,62
2021-07-13,33,New Hampshire,30
2021-07-14,33,New Hampshire,40
2021-07-15,33,New Hampshire,35
2021-07-16,33,New Hampshire,32
2021-07-17,33,New Hampshire,0
2021-07-18,33,New Hampshire,0
2021-07-19,33,New Hampshire,59
2021-07-20,33,New Hampshire,59
2021-07-21,33,New Hampshire,47
2021-07-22,33,New Hampshire,34
2021-07-23,33,New Hampshire,46
2021-07-24,33,New Hampshire,0
2021-07-25,33,New Hampshire,0
2021-07-26,33,New Hampshire,134
2021-07-27,33,New Hampshire,112
2021-07-28,33,New Hampshire,67
2021-07-29,33,New Hampshire,89
2021-07-30,33,New Hampshire,103
2021-07-31,33,New Hampshire,0
2021-08-01,33,New Hampshire,0
2021-08-02,33,New Hampshire,329
2021-08-03,33,New Hampshire,169
2021-08-04,33,New Hampshire,122
2021-08-05,33,New Hampshire,228
2021-08-06,33,New Hampshire,157
2021-08-07,33,New Hampshire,0
2021-08-08,33,New Hampshire,0
2021-08-09,33,New Hampshire,455
2021-08-10,33,New Hampshire,88
2021-08-11,33,New Hampshire,148
2021-08-12,33,New Hampshire,306
2021-08-13,33,New Hampshire,242
2021-08-14,33,New Hampshire,0
2021-08-15,33,New Hampshire,0
2021-08-16,33,New Hampshire,561
2021-08-17,33,New Hampshire,271
2021-08-18,33,New Hampshire,256
2021-08-19,33,New Hampshire,274
2021-08-20,33,New Hampshire,308
2021-08-21,33,New Hampshire,0
2021-08-22,33,New Hampshire,0
2021-08-23,33,New Hampshire,731
2021-08-24,33,New Hampshire,287
2021-08-25,33,New Hampshire,294
2021-08-26,33,New Hampshire,322
2021-08-27,33,New Hampshire,320
2021-08-28,33,New Hampshire,0
2021-08-29,33,New Hampshire,0
2021-08-30,33,New Hampshire,949
2021-08-31,33,New Hampshire,215
2021-09-01,33,New Hampshire,332
2021-09-02,33,New Hampshire,298
2021-09-03,33,New Hampshire,394
2021-09-04,33,New Hampshire,0
2021-09-05,33,New Hampshire,0
2021-09-06,33,New Hampshire,0
2021-09-07,33,New Hampshire,1003
2021-09-08,33,New Hampshire,540
2021-09-09,33,New Hampshire,523
2021-09-10,33,New Hampshire,332
2021-09-11,33,New Hampshire,0
2021-09-12,33,New Hampshire,0
2021-09-13,33,New Hampshire,1215
2021-09-14,33,New Hampshire,421
2021-09-15,33,New Hampshire,544
2021-09-16,33,New Hampshire,612
2021-09-17,33,New Hampshire,419
2021-09-18,33,New Hampshire,0
2021-09-19,33,New Hampshire,0
2021-09-20,33,New Hampshire,1079
2021-09-21,33,New Hampshire,211
2021-09-22,33,New Hampshire,345
2021-09-23,33,New Hampshire,753
2021-09-24,33,New Hampshire,744
2021-09-25,33,New Hampshire,0
2021-09-26,33,New Hampshire,0
2021-09-27,33,New Hampshire,0
2021-09-28,33,New Hampshire,1614
2021-09-29,33,New Hampshire,652
2021-09-30,33,New Hampshire,548
2021-10-01,33,New Hampshire,495
2021-10-02,33,New Hampshire,0
2021-10-03,33,New Hampshire,0
2021-10-04,33,New Hampshire,1291
2021-10-05,33,New Hampshire,396
2021-10-06,33,New Hampshire,484
2021-10-07,33,New Hampshire,628
2021-10-08,33,New Hampshire,646
2021-10-09,33,New Hampshire,0
2021-10-10,33,New Hampshire,0
2021-10-11,33,New Hampshire,637
2021-10-12,33,New Hampshire,1384
2021-10-13,33,New Hampshire,544
2021-10-14,33,New Hampshire,648
2021-10-15,33,New Hampshire,626
2021-10-16,33,New Hampshire,0
2021-10-17,33,New Hampshire,0
2021-10-18,33,New Hampshire,1616
2021-10-19,33,New Hampshire,377
2021-10-20,33,New Hampshire,575
2021-10-21,33,New Hampshire,640
2021-10-22,33,New Hampshire,535
2021-10-23,33,New Hampshire,0
2021-10-24,33,New Hampshire,0
2021-10-25,33,New Hampshire,0
2021-10-26,33,New Hampshire,0
2021-10-27,33,New Hampshire,651
2021-10-28,33,New Hampshire,0
2021-10-29,33,New Hampshire,0
2021-10-30,33,New Hampshire,0
2021-10-31,33,New Hampshire,0
2021-11-01,33,New Hampshire,4334
2021-11-02,33,New Hampshire,381
2021-11-03,33,New Hampshire,622
2021-11-04,33,New Hampshire,733
2021-11-05,33,New Hampshire,813
2021-11-06,33,New Hampshire,0
2021-11-07,33,New Hampshire,0
2021-11-08,33,New Hampshire,1993
2021-11-09,33,New Hampshire,390
2021-11-10,33,New Hampshire,762
2021-11-11,33,New Hampshire,0
2021-11-12,33,New Hampshire,2157
2021-11-13,33,New Hampshire,0
2021-11-14,33,New Hampshire,0
2021-11-15,33,New Hampshire,2208
2021-11-16,33,New Hampshire,818
2021-11-17,33,New Hampshire,1066
2021-11-18,33,New Hampshire,1109
2021-11-19,33,New Hampshire,986
2021-11-20,33,New Hampshire,0
2021-11-21,33,New Hampshire,0
2021-11-22,33,New Hampshire,3121
2021-11-23,33,New Hampshire,645
2021-11-24,33,New Hampshire,1132
2021-11-25,33,New Hampshire,0
2021-11-26,33,New Hampshire,0
2021-11-27,33,New Hampshire,0
2021-11-28,33,New Hampshire,0
2021-11-29,33,New Hampshire,4576
2021-11-30,33,New Hampshire,957
2021-12-01,33,New Hampshire,1339
2021-12-02,33,New Hampshire,1378
2021-12-03,33,New Hampshire,1613
2021-12-04,33,New Hampshire,0
2021-12-05,33,New Hampshire,0
2021-12-06,33,New Hampshire,2038
2021-12-07,33,New Hampshire,2468
2021-12-08,33,New Hampshire,1458
2021-12-09,33,New Hampshire,1551
2021-12-10,33,New Hampshire,1367
2021-12-11,33,New Hampshire,0
2021-12-12,33,New Hampshire,0
2021-12-13,33,New Hampshire,3643
2021-12-14,33,New Hampshire,868
2021-12-15,33,New Hampshire,1271
2021-12-16,33,New Hampshire,1422
2021-12-17,33,New Hampshire,1396
2021-12-18,33,New Hampshire,0
2021-12-19,33,New Hampshire,0
2021-12-20,33,New Hampshire,3622
2021-12-21,33,New Hampshire,662
2021-12-22,33,New Hampshire,1304
2021-12-23,33,New Hampshire,1343
2021-12-24,33,New Hampshire,0
2021-12-25,33,New Hampshire,0
2021-12-26,33,New Hampshire,0
2021-12-27,33,New Hampshire,4483
2021-12-28,33,New Hampshire,534
2021-12-29,33,New Hampshire,1652
2021-12-30,33,New Hampshire,2011
2021-12-31,33,New Hampshire,0
2022-01-01,33,New Hampshire,0
2022-01-02,33,New Hampshire,0
2022-01-03,33,New Hampshire,5082
2022-01-04,33,New Hampshire,1148
2022-01-05,33,New Hampshire,3176
2022-01-06,33,New Hampshire,3879
2022-01-07,33,New Hampshire,2620
2022-01-08,33,New Hampshire,0
2022-01-09,33,New Hampshire,0
2022-01-10,33,New Hampshire,9027
2022-01-11,33,New Hampshire,2533
2022-01-12,33,New Hampshire,3241
2022-01-13,33,New Hampshire,4135
2022-01-14,33,New Hampshire,2390
2022-01-15,33,New Hampshire,0
2022-01-16,33,New Hampshire,0
2022-01-17,33,New Hampshire,0
2022-01-18,33,New Hampshire,14718
2022-01-19,33,New Hampshire,825
2022-01-20,33,New Hampshire,3274
2022-01-21,33,New Hampshire,3080
2022-01-22,33,New Hampshire,0
2022-01-23,33,New Hampshire,0
2022-01-24,33,New Hampshire,7345
2022-01-25,33,New Hampshire,860
2022-01-26,33,New Hampshire,1800
2022-01-27,33,New Hampshire,2263
2022-01-28,33,New Hampshire,2429
2022-01-29,33,New Hampshire,0
2022-01-30,33,New Hampshire,0
2022-01-31,33,New Hampshire,4364
2022-02-01,33,New Hampshire,499
2022-02-02,33,New Hampshire,1336
2022-02-03,33,New Hampshire,1151
2022-02-04,33,New Hampshire,1458
2022-02-05,33,New Hampshire,0
2022-02-06,33,New Hampshire,0
2022-02-07,33,New Hampshire,2880
2022-02-08,33,New Hampshire,387
2022-02-09,33,New Hampshire,1296
2022-02-10,33,New Hampshire,1157
2022-02-11,33,New Hampshire,1171
2022-02-12,33,New Hampshire,0
2022-02-13,33,New Hampshire,0
2022-02-14,33,New Hampshire,0
2022-02-15,33,New Hampshire,2892
2022-02-16,33,New Hampshire,457
2022-02-17,33,New Hampshire,647
2022-02-18,33,New Hampshire,1510
2022-02-19,33,New Hampshire,0
2022-02-20,33,New Hampshire,0
2022-02-21,33,New Hampshire,0
2022-02-22,33,New Hampshire,0
2022-02-23,33,New Hampshire,2004
2022-02-24,33,New Hampshire,1169
2022-02-25,33,New Hampshire,859
2022-02-26,33,New Hampshire,0
2022-02-27,33,New Hampshire,0
2022-02-28,33,New Hampshire,633
2022-03-01,33,New Hampshire,264
2022-03-02,33,New Hampshire,182
2022-03-03,33,New Hampshire,185
2022-03-04,33,New Hampshire,220
2022-03-05,33,New Hampshire,0
2022-03-06,33,New Hampshire,0
2022-03-07,33,New Hampshire,438
2022-03-08,33,New Hampshire,98
2022-03-09,33,New Hampshire,124
2022-03-10,33,New Hampshire,126
2022-03-11,33,New Hampshire,0
2022-03-12,33,New Hampshire,0
2022-03-13,33,New Hampshire,186
2022-03-14,33,New Hampshire,326
2022-03-15,33,New Hampshire,39
2022-03-16,33,New Hampshire,142
2022-03-17,33,New Hampshire,107
2022-03-18,33,New Hampshire,142
2022-03-19,33,New Hampshire,0
2022-03-20,33,New Hampshire,0
2022-03-21,33,New Hampshire,367
2022-03-22,33,New Hampshire,77
2022-03-23,33,New Hampshire,0
2022-03-24,33,New Hampshire,302
2022-03-25,33,New Hampshire,90
2022-03-26,33,New Hampshire,0
2022-03-27,33,New Hampshire,0
2022-03-28,33,New Hampshire,404
2022-03-29,33,New Hampshire,72
2022-03-30,33,New Hampshire,130
2022-03-31,33,New Hampshire,158
2022-04-01,33,New Hampshire,0
2022-04-02,33,New Hampshire,0
2022-04-03,33,New Hampshire,0
2022-04-04,33,New Hampshire,0
2022-04-05,33,New Hampshire,0
2022-04-06,33,New Hampshire,0
2022-04-07,33,New Hampshire,0
2022-04-08,33,New Hampshire,1214
2022-04-09,33,New Hampshire,0
2022-04-10,33,New Hampshire,0
2022-04-11,33,New Hampshire,610
2022-04-12,33,New Hampshire,138
2022-04-13,33,New Hampshire,290
2022-04-14,33,New Hampshire,326
2022-04-15,33,New Hampshire,292
2022-04-16,33,New Hampshire,0
2022-04-17,33,New Hampshire,0
2022-04-18,33,New Hampshire,782
2022-04-19,33,New Hampshire,176
2022-04-20,33,New Hampshire,355
2022-04-21,33,New Hampshire,379
2022-04-22,33,New Hampshire,425
2022-04-23,33,New Hampshire,0
2022-04-24,33,New Hampshire,0
2022-04-25,33,New Hampshire,918
2022-04-26,33,New Hampshire,207
2022-04-27,33,New Hampshire,540
2022-04-28,33,New Hampshire,359
2022-04-29,33,New Hampshire,430
2022-04-30,33,New Hampshire,0
2022-05-01,33,New Hampshire,0
2022-05-02,33,New Hampshire,1162
2022-05-03,33,New Hampshire,481
2022-05-04,33,New Hampshire,536
2022-05-05,33,New Hampshire,518
2022-05-06,33,New Hampshire,609
2022-05-07,33,New Hampshire,0
2022-05-08,33,New Hampshire,0
2022-05-09,33,New Hampshire,1245
2022-05-10,33,New Hampshire,327
2022-05-11,33,New Hampshire,587
2022-05-12,33,New Hampshire,680
2022-05-13,33,New Hampshire,564
2022-05-14,33,New Hampshire,0
2022-05-15,33,New Hampshire,0
2022-05-16,33,New Hampshire,0
2022-05-17,33,New Hampshire,2488
2022-05-18,33,New Hampshire,722
2022-05-19,33,New Hampshire,544
2022-05-20,33,New Hampshire,0
2022-05-21,33,New Hampshire,0
2022-05-22,33,New Hampshire,0
2022-05-23,33,New Hampshire,2066
2022-05-24,33,New Hampshire,393
2022-05-25,33,New Hampshire,422
2022-05-26,33,New Hampshire,571
2022-05-27,33,New Hampshire,476
2022-05-28,33,New Hampshire,0
2022-05-29,33,New Hampshire,0
2022-05-30,33,New Hampshire,0
2022-05-31,33,New Hampshire,1196
2022-06-01,33,New Hampshire,264
2022-06-02,33,New Hampshire,0
2022-06-03,33,New Hampshire,777
2022-06-04,33,New Hampshire,0
2022-06-05,33,New Hampshire,0
2022-06-06,33,New Hampshire,748
2022-06-07,33,New Hampshire,234
2022-06-08,33,New Hampshire,222
2022-06-09,33,New Hampshire,250
2022-06-10,33,New Hampshire,255
2022-06-11,33,New Hampshire,0
2022-06-12,33,New Hampshire,0
2022-06-13,33,New Hampshire,515
2022-06-14,33,New Hampshire,174
2022-06-15,33,New Hampshire,222
2022-06-16,33,New Hampshire,262
2022-06-17,33,New Hampshire,193
2022-06-18,33,New Hampshire,0
2022-06-19,33,New Hampshire,0
2022-06-20,33,New Hampshire,432
2022-06-21,33,New Hampshire,169
2022-06-22,33,New Hampshire,196
2022-06-23,33,New Hampshire,147
2022-06-24,33,New Hampshire,200
2022-06-25,33,New Hampshire,0
2022-06-26,33,New Hampshire,0
2022-06-27,33,New Hampshire,668
2022-06-28,33,New Hampshire,123
2022-06-29,33,New Hampshire,263
2022-06-30,33,New Hampshire,237
2022-07-01,33,New Hampshire,244
2022-07-02,33,New Hampshire,0
2022-07-03,33,New Hampshire,0
2022-07-04,33,New Hampshire,0
2022-07-05,33,New Hampshire,717
2022-07-06,33,New Hampshire,170
2022-07-07,33,New Hampshire,0
2022-07-08,33,New Hampshire,538
2022-07-09,33,New Hampshire,0
2022-07-10,33,New Hampshire,0
2022-07-11,33,New Hampshire,584
2022-07-12,33,New Hampshire,203
2022-07-13,33,New Hampshire,269
2022-07-14,33,New Hampshire,304
2022-07-15,33,New Hampshire,313
2022-07-16,33,New Hampshire,0
2022-07-17,33,New Hampshire,0
2022-07-18,33,New Hampshire,393
2022-07-19,33,New Hampshire,107
2022-07-20,33,New Hampshire,227
2022-07-21,33,New Hampshire,256
2022-07-22,33,New Hampshire,0
2022-07-23,33,New Hampshire,0
2022-07-24,33,New Hampshire,0
2022-07-25,33,New Hampshire,0
2022-07-26,33,New Hampshire,1107
2022-07-27,33,New Hampshire,282
2022-07-28,33,New Hampshire,233
2022-07-29,33,New Hampshire,236
2022-07-30,33,New Hampshire,0
2022-07-31,33,New Hampshire,0
2022-08-01,33,New Hampshire,566
2022-08-02,33,New Hampshire,126
2022-08-03,33,New Hampshire,191
2022-08-04,33,New Hampshire,326
2022-08-05,33,New Hampshire,254
2022-08-06,33,New Hampshire,0
2022-08-07,33,New Hampshire,0
2022-08-08,33,New Hampshire,480
2022-08-09,33,New Hampshire,137
2022-08-10,33,New Hampshire,285
2022-08-11,33,New Hampshire,217
2022-08-12,33,New Hampshire,254
2022-08-13,33,New Hampshire,0
2022-08-14,33,New Hampshire,0
2022-08-15,33,New Hampshire,434
2022-08-16,33,New Hampshire,112
2022-08-17,33,New Hampshire,357
2022-08-18,33,New Hampshire,206
2022-08-19,33,New Hampshire,217
2022-08-20,33,New Hampshire,0
2022-08-21,33,New Hampshire,0
2022-08-22,33,New Hampshire,456
2022-08-23,33,New Hampshire,81
2022-08-24,33,New Hampshire,188
2022-08-25,33,New Hampshire,192
2022-08-26,33,New Hampshire,109
2022-08-27,33,New Hampshire,0
2022-08-28,33,New Hampshire,0
2022-08-29,33,New Hampshire,589
2022-08-30,33,New Hampshire,80
2022-08-31,33,New Hampshire,226
2022-09-01,33,New Hampshire,263
2022-09-02,33,New Hampshire,174
2022-09-03,33,New Hampshire,0
2022-09-04,33,New Hampshire,0
2022-09-05,33,New Hampshire,0
2022-09-06,33,New Hampshire,620
2022-09-07,33,New Hampshire,0
2022-09-08,33,New Hampshire,329
2022-09-09,33,New Hampshire,5
2022-09-10,33,New Hampshire,234
2022-09-11,33,New Hampshire,0
2022-09-12,33,New Hampshire,0
2022-09-13,33,New Hampshire,485
2022-09-14,33,New Hampshire,131
2022-09-15,33,New Hampshire,322
2022-09-16,33,New Hampshire,260
2022-09-17,33,New Hampshire,0
2022-09-18,33,New Hampshire,0
2022-09-19,33,New Hampshire,206
2022-09-20,33,New Hampshire,538
2022-09-21,33,New Hampshire,409
2022-09-22,33,New Hampshire,190
2022-09-23,33,New Hampshire,346
2022-09-24,33,New Hampshire,0
2022-09-25,33,New Hampshire,0
2022-09-26,33,New Hampshire,624
2022-09-27,33,New Hampshire,108
2022-09-28,33,New Hampshire,216
2022-09-29,33,New Hampshire,271
2022-09-30,33,New Hampshire,236
2022-10-01,33,New Hampshire,0
2022-10-02,33,New Hampshire,0
2022-10-03,33,New Hampshire,525
2022-10-04,33,New Hampshire,169
2022-10-05,33,New Hampshire,392
2022-10-06,33,New Hampshire,220
2022-10-07,33,New Hampshire,270
2022-10-08,33,New Hampshire,0
2022-10-09,33,New Hampshire,0
2022-10-10,33,New Hampshire,0
2022-10-11,33,New Hampshire,677
2022-10-12,33,New Hampshire,264
2022-10-13,33,New Hampshire,269
2022-10-14,33,New Hampshire,248
2022-10-15,33,New Hampshire,0
2022-10-16,33,New Hampshire,0
2022-10-17,33,New Hampshire,940
2022-10-18,33,New Hampshire,116
2022-10-19,33,New Hampshire,480
2022-10-20,33,New Hampshire,243
2022-10-21,33,New Hampshire,268
2022-10-22,33,New Hampshire,0
2022-10-23,33,New Hampshire,0
2022-10-24,33,New Hampshire,497
2022-10-25,33,New Hampshire,136
2022-10-26,33,New Hampshire,276
2022-10-27,33,New Hampshire,237
2022-10-28,33,New Hampshire,287
2022-10-29,33,New Hampshire,0
2022-10-30,33,New Hampshire,0
2022-10-31,33,New Hampshire,342
2022-11-01,33,New Hampshire,161
2022-11-02,33,New Hampshire,200
2022-11-03,33,New Hampshire,227
2022-11-04,33,New Hampshire,202
2022-11-05,33,New Hampshire,0
2022-11-06,33,New Hampshire,0
2022-11-07,33,New Hampshire,459
2022-11-08,33,New Hampshire,123
2022-11-09,33,New Hampshire,233
2022-11-10,33,New Hampshire,205
2022-11-11,33,New Hampshire,0
2022-11-12,33,New Hampshire,0
2022-11-13,33,New Hampshire,0
2022-11-14,33,New Hampshire,389
2022-11-15,33,New Hampshire,121
2022-11-16,33,New Hampshire,132
2022-11-17,33,New Hampshire,120
2022-11-18,33,New Hampshire,117
2022-11-19,33,New Hampshire,0
2022-11-20,33,New Hampshire,0
2022-11-21,33,New Hampshire,333
2022-11-22,33,New Hampshire,86
2022-11-23,33,New Hampshire,161
2022-11-24,33,New Hampshire,0
2022-11-25,33,New Hampshire,0
2022-11-26,33,New Hampshire,0
2022-11-27,33,New Hampshire,0
2022-11-28,33,New Hampshire,536
2022-11-29,33,New Hampshire,133
2022-11-30,33,New Hampshire,223
2022-12-01,33,New Hampshire,237
2022-12-02,33,New Hampshire,283
2022-12-03,33,New Hampshire,0
2022-12-04,33,New Hampshire,0
2022-12-05,33,New Hampshire,354
2022-12-06,33,New Hampshire,133
2022-12-07,33,New Hampshire,272
2022-12-08,33,New Hampshire,175
2022-12-09,33,New Hampshire,205
2022-12-10,33,New Hampshire,0
2022-12-11,33,New Hampshire,0
2022-12-12,33,New Hampshire,451
2022-12-13,33,New Hampshire,192
2022-12-14,33,New Hampshire,331
2022-12-15,33,New Hampshire,279
2022-12-16,33,New Hampshire,249
2022-12-17,33,New Hampshire,0
2022-12-18,33,New Hampshire,0
2022-12-19,33,New Hampshire,558
2022-12-20,33,New Hampshire,117
2022-12-21,33,New Hampshire,348
2022-12-22,33,New Hampshire,293
2022-12-23,33,New Hampshire,269
2022-12-24,33,New Hampshire,0
2022-12-25,33,New Hampshire,0
2022-12-26,33,New Hampshire,0
2022-12-27,33,New Hampshire,633
2022-12-28,33,New Hampshire,203
2022-12-29,33,New Hampshire,0
2022-12-30,33,New Hampshire,590
2022-12-31,33,New Hampshire,0
2023-01-01,33,New Hampshire,0
2023-01-02,33,New Hampshire,0
2023-01-03,33,New Hampshire,965
2023-01-04,33,New Hampshire,231
2023-01-05,33,New Hampshire,365
2023-01-06,33,New Hampshire,265
2023-01-07,33,New Hampshire,0
2023-01-08,33,New Hampshire,0
2023-01-09,33,New Hampshire,560
2023-01-10,33,New Hampshire,168
2023-01-11,33,New Hampshire,410
2023-01-12,33,New Hampshire,201
2023-01-13,33,New Hampshire,217
2023-01-14,33,New Hampshire,0
2023-01-15,33,New Hampshire,0
2023-01-16,33,New Hampshire,0
2023-01-17,33,New Hampshire,614
2023-01-18,33,New Hampshire,172
2023-01-19,33,New Hampshire,215
2023-01-20,33,New Hampshire,196
2023-01-21,33,New Hampshire,0
2023-01-22,33,New Hampshire,0
2023-01-23,33,New Hampshire,358
2023-01-24,33,New Hampshire,108
2023-01-25,33,New Hampshire,191
2023-01-26,33,New Hampshire,140
2023-01-27,33,New Hampshire,0
2023-01-28,33,New Hampshire,0
2023-01-29,33,New Hampshire,0
2023-01-30,33,New Hampshire,0
2023-01-31,33,New Hampshire,128
2023-02-01,33,New Hampshire,488
2023-02-02,33,New Hampshire,328
2023-02-03,33,New Hampshire,5
2023-02-04,33,New Hampshire,0
2023-02-05,33,New Hampshire,0
2023-02-06,33,New Hampshire,0
2023-02-07,33,New Hampshire,659
2023-02-08,33,New Hampshire,0
2023-02-09,33,New Hampshire,457
2023-02-10,33,New Hampshire,0
2023-02-11,33,New Hampshire,0
2023-02-12,33,New Hampshire,0
2023-02-13,33,New Hampshire,0
2023-02-14,33,New Hampshire,630
2023-02-15,33,New Hampshire,0
2023-02-16,33,New Hampshire,309
2023-02-17,33,New Hampshire,0
2023-02-18,33,New Hampshire,0
2023-02-19,33,New Hampshire,0
2023-02-20,33,New Hampshire,0
2023-02-21,33,New Hampshire,0
2023-02-22,33,New Hampshire,591
2023-02-23,33,New Hampshire,349
2023-02-24,33,New Hampshire,0
2023-02-25,33,New Hampshire,0
2023-02-26,33,New Hampshire,0
2023-02-27,33,New Hampshire,565
2023-02-28,33,New Hampshire,8
2023-03-01,33,New Hampshire,0
2023-03-02,33,New Hampshire,226
2023-03-03,33,New Hampshire,0
2023-03-04,33,New Hampshire,0
2020-01-22,34,New Jersey,0
2020-01-23,34,New Jersey,0
2020-01-24,34,New Jersey,0
2020-01-25,34,New Jersey,0
2020-01-26,34,New Jersey,0
2020-01-27,34,New Jersey,0
2020-01-28,34,New Jersey,0
2020-01-29,34,New Jersey,0
2020-01-30,34,New Jersey,0
2020-01-31,34,New Jersey,0
2020-02-01,34,New Jersey,0
2020-02-02,34,New Jersey,0
2020-02-03,34,New Jersey,0
2020-02-04,34,New Jersey,0
2020-02-05,34,New Jersey,0
2020-02-06,34,New Jersey,0
2020-02-07,34,New Jersey,0
2020-02-08,34,New Jersey,0
2020-02-09,34,New Jersey,0
2020-02-10,34,New Jersey,0
2020-02-11,34,New Jersey,0
2020-02-12,34,New Jersey,0
2020-02-13,34,New Jersey,0
2020-02-14,34,New Jersey,0
2020-02-15,34,New Jersey,0
2020-02-16,34,New Jersey,0
2020-02-17,34,New Jersey,0
2020-02-18,34,New Jersey,0
2020-02-19,34,New Jersey,0
2020-02-20,34,New Jersey,0
2020-02-21,34,New Jersey,0
2020-02-22,34,New Jersey,0
2020-02-23,34,New Jersey,0
2020-02-24,34,New Jersey,0
2020-02-25,34,New Jersey,0
2020-02-26,34,New Jersey,0
2020-02-27,34,New Jersey,0
2020-02-28,34,New Jersey,0
2020-02-29,34,New Jersey,0
2020-03-01,34,New Jersey,0
2020-03-02,34,New Jersey,0
2020-03-03,34,New Jersey,0
2020-03-04,34,New Jersey,0
2020-03-05,34,New Jersey,2
2020-03-06,34,New Jersey,0
2020-03-07,34,New Jersey,2
2020-03-08,34,New Jersey,1
2020-03-09,34,New Jersey,0
2020-03-10,34,New Jersey,10
2020-03-11,34,New Jersey,8
2020-03-12,34,New Jersey,6
2020-03-13,34,New Jersey,20
2020-03-14,34,New Jersey,20
2020-03-15,34,New Jersey,3
2020-03-16,34,New Jersey,104
2020-03-17,34,New Jersey,74
2020-03-18,34,New Jersey,147
2020-03-19,34,New Jersey,344
2020-03-20,34,New Jersey,149
2020-03-21,34,New Jersey,437
2020-03-22,34,New Jersey,587
2020-03-23,34,New Jersey,930
2020-03-24,34,New Jersey,831
2020-03-25,34,New Jersey,727
2020-03-26,34,New Jersey,2474
2020-03-27,34,New Jersey,1949
2020-03-28,34,New Jersey,2299
2020-03-29,34,New Jersey,2262
2020-03-30,34,New Jersey,3250
2020-03-31,34,New Jersey,2060
2020-04-01,34,New Jersey,3559
2020-04-02,34,New Jersey,3335
2020-04-03,34,New Jersey,4305
2020-04-04,34,New Jersey,4229
2020-04-05,34,New Jersey,3381
2020-04-06,34,New Jersey,3585
